Date;PX;BUX;WIG;NIKKEI;HS;SSEC;DAX;FTSE
2012-04-05;37.8521696891192;61.507687109309;542.678687030954;91.2349150009341;2029.30684483336;279.404839923299;6775.26;6944.51589420044
2012-04-06;37.5445272020725;61.5599773610407;541.591651281559;90.4955165327854;2021.10985632354;279.927910871623;6741.2004;6932.39941761708
2012-04-09;37.1796065414508;61.3121179253252;531.74937060925;89.1673827760135;2018.04762608644;277.407218621811;6589.0896;6785.58165493812
2012-04-10;37.3341399475701;60.9834319526627;533.779312329161;89.5756949661908;1998.96301824538;278.620106331561;6606.43;6766.90047164107
2012-04-11;37.8640776699029;59.9525406674493;536.969740324773;89.082124693916;1975.38888561957;279.053915229451;6674.73;6822.13209032024
2012-04-12;37.8986412933919;60.0466823846413;545.088751734367;89.4010700206495;1990.37678207739;283.369294005617;6743.24;6924.28761974051
2012-04-13;37.6040404040404;58.3653257027436;538.157768848067;90.5060569067518;2028.59886717755;284.685467424489;6583.9;6852.3157129001
2012-04-16;37.0849973778692;58.13460251606;536.807343824511;90.0422133485453;2039.40551344719;286.568996960486;6625.19;6887.4194724687
2012-04-17;37.1305294568329;59.172624852867;541.987829614604;89.3234239335598;2017.85146513317;282.145532758162;6801;7003.8256011659
2012-04-18;37.1856866537718;59.1280487804878;537.357669122572;90.6532258064516;2045.0052648671;288.69985933938;6732.03;7013.72154062138
2012-04-19;36.9454955317607;59.0557144299028;533.121566754239;89.6780770669659;2067.25187081528;288.346748775639;6671.22;7030.41243421858
2012-04-20;37.1965167141539;59.0311825782093;530.035782442748;88.6871347741397;2052.00066412087;289.460012026458;6750.12;7049.95419847328
2012-04-23;36.3854170826179;57.3272520336089;515.431085741467;89.5894282227021;2023.70528092313;288.525837702027;6523;6937.99902032819
2012-04-24;36.8884266111933;58.7382847929054;519.093874247078;88.5939927014129;2024.37414946006;287.88368141337;6590.41;7002.07260240373
2012-04-25;37.7035961941622;63.3134836535455;523.716996501989;89.0639031206335;2014.9012374595;289.040339141817;6704.5;6979.3629484989
2012-04-26;37.5716939978997;63.1630427231678;528.36681013869;89.3963163799551;2029.36426669787;289.482237657851;6739.9;7041.54826065654
2012-04-27;37.5954965822276;63.4813925152306;537.068057815641;89.1886651053864;2020.55975528972;288.019230769231;6801.32;7085.87023181651
2012-04-30;37.7488237423091;63.5164331299041;537.191013929847;88.4399008030231;2057.44981760724;291.522946394138;6761.19;7057.97404514423
2012-05-01;37.6942654924197;63.2583054925894;535.603946390467;88.3415210203118;2070.74215320992;293.023717701504;6735.6833;7149.55409311766
2012-05-02;37.4774123599566;63.5815167548501;533.89297963687;89.0727376317539;2091.72989899188;295.937958906271;6710.77;7090.83184532972
2012-05-03;37.0954157141138;63.1098947665796;532.5550938048;88.6928505071571;2086.90865521542;295.864100978502;6694.44;7108.2280431433
2012-05-04;36.7302082084482;62.6317711076005;528.120818199197;88.0260544540366;2068.77606082904;296.093561319616;6561.47;6964.78847219656
2012-05-07;36.6073926073926;62.0277855347668;528.480861814195;87.5241385929552;2029.93505915844;299.076649102264;6569.48;6902.22909717658
2012-05-08;35.8333664902718;61.1715073657753;517.444219066937;88.2766080184598;2026.28715564568;298.756847100733;6444.74;6887.65577531155
2012-05-09;35.3801053757477;59.2484692122463;514.420932770318;87.8246431692397;2022.34556848702;294.715268090938;6475.31;6870.05404062364
2012-05-10;36.2411573006915;60.2177517255732;517.246760616665;87.2098538379634;2010.36425980222;294.505131964809;6518;6914.38014467448
2012-05-11;36.0234427592761;59.7418420144878;513.449120987887;86.5221298801701;1986.41175651205;293.211395550984;6579.93;6940.76932652807
2012-05-14;35.1722780074818;58.2970147719094;496.773593677359;87.4302416212003;1975.67724496947;292.742699047034;6451.97;6831.9
2012-05-15;34.3327454438566;57.7500769888794;488.409485251591;86.7095957135899;1994.63700257673;292.626546404456;6401.06;6796.17547806524
2012-05-16;34.3912018853103;56.1910165805926;487.294252873563;85.8399492831366;1946.24339372872;291.354452543867;6384.26;6762.90272130122
2012-05-17;34.0074466000392;54.6596609031392;473.075154079662;87.2220693721136;1948.91748967225;296.560536551311;6308.96;6666.30869130869
2012-05-18;34.2951880945802;55.4389234650967;475.320571955719;85.3027241208519;1918.5529752384;291.371403715901;6271.22;6550.13678189505
2012-05-21;34.6164519326065;55.7989848398265;483.810293099469;85.4333069463685;1911.46130068489;291.33789886358;6331.04;6569.01547987616
2012-05-22;34.8817901478612;56.3795657296751;484.97551736881;85.5896656534955;1920.15954979123;294.298327195169;6435.6;6681.43934710028
2012-05-23;34.4420474602863;53.7427483443709;466.713991298374;85.0641216820758;1910.91343708677;294.943343483253;6285.75;6547.00397812034
2012-05-24;34.6278062229224;54.4649075989059;468.182968056482;85.8484210526316;1914.6793037306;295.563350179779;6315.89;6679.63043885386
2012-05-25;34.2052472170869;54.5714000731456;467.994486560992;85.9758517034068;1921.3932953437;293.639109097773;6339.94;6686.9049106585
2012-05-28;34.2052234383026;56.0468295462162;473.726782504494;86.1468671679198;1927.4763691538;296.803670186023;6323.19;6694.58817647794
2012-05-29;34.4190968955786;55.363746223565;479.41756477872;86.8835808912084;1959.95433226364;301.33794025296;6396.84;6743.98298724043
2012-05-30;34.1686803336191;53.449205552768;472.292754085656;87.7535068103273;1935.78730411907;302.162949822605;6280.8;6640.27577561893
2012-05-31;33.6901101467326;53.372517818664;477.365364909484;87.4741961908663;1934.38898522433;300.324095760169;6264.38;6651.90648831104
2012-06-01;33.3191142823904;53.5422549019608;469.470821529745;87.6909090909091;1940.66025996298;302.402976326988;6050.29;6534.39751552795
2012-06-04;33.5716783896164;54.4276050947007;472.325528529211;85.3811239193084;1884.22421385277;291.671404566072;5978.23;6527.33353948915
2012-06-05;34.00466562986;54.2651643006056;465.519444951616;86.1902313624679;1893.50098517059;292.082422649805;5969.4;6576.36886611938
2012-06-06;34.4690005867397;56.4636381815758;485.288978803623;86.3542805100182;1911.97427373898;290.681283274389;6093.99;6677.55177973459
2012-06-07;35.2576505429418;57.5837993560413;501.746370023419;86.328137490008;1911.48737156658;286.097664437569;6144.22;6737.31140242394
2012-06-08;34.7710058474942;57.3828388401888;501.364059590317;85.5334681496461;1912.92040155909;287.025388118662;6130.82;6727.00043319512
2012-06-11;34.6328017326245;56.7546296296296;503.969454985682;86.5953815261044;1947.49750829711;289.666348424702;6141.05;6725.72737402501
2012-06-12;33.8914414765205;56.8807422874848;511.357807915348;85.8824949698189;1947.17043426225;287.683745005905;6161.24;6809.40473969024
2012-06-13;34.1504417859098;57.2242350639274;510.895004625347;86.050501002004;1956.63557552884;291.321608040201;6152.49;6801.20302616892
2012-06-14;34.2952231793265;56.6208043543998;511.668597914253;86.1108431313436;1931.46366259666;289.122413771392;6138.61;6756.11715274345
2012-06-15;34.6006564551422;58.1720604099245;519.584031267448;86.3494558645707;1967.82754598842;287.429290538015;6229.41;6748.13400665107
2012-06-18;34.7075667830385;59.9861585782638;520.559721540869;87.4287719298246;1984.17080294953;288.669109582212;6248.2;6812.76674937965
2012-06-19;35.3049617572073;61.6948477183743;533.961909240536;86.9325097921061;1983.05332284783;286.872062142314;6363.36;6937.79185295579
2012-06-20;35.2296389423644;62.001150026137;533.286155733258;87.3135474860335;1980.22197648348;283.740672449851;6392.13;6975.5459057072
2012-06-21;35.1244013549819;61.2013434559004;527.912170580906;86.9709245022669;1959.56485917427;280.356633557779;6343.13;6898.0234215255
2012-06-22;34.90203685742;59.9061044288396;526.783826328031;87.3892530790624;1952.02240263077;280.714117455425;6263.25;6856.1178811241
2012-06-25;34.0293650486189;58.4501095537857;519.025571119677;87.7234106658632;1950.04024435547;279.885484175423;6132.39;6789.12623777792
2012-06-26;34.0523052035589;59.0129539106145;530.185969868173;87.5415782560372;1960.93388429752;279.903510650358;6136.69;6812.10605302651
2012-06-27;34.1989504553172;59.1442495126706;535.385158179466;87.7524374308976;1980.80339620303;279.456699861339;6228.99;6905.76322040255
2012-06-28;34.118558698179;58.3096272105062;522.0610188468;90.0011156186613;1974.62039045553;278.09876011601;6149.91;6876.20955122989
2012-06-29;35.1365054602184;60.2601730548702;535.515910374694;89.95086387696;1990.76982940466;278.140505680469;6416.28;6905.24293505206
2012-07-02;35.724083872232;60.367714884696;534.263712830233;89.577952442543;2022.82006838937;278.444739080402;6496.08;7014.84889939062
2012-07-03;35.7151242418313;61.0046116759249;539.320665083135;90.4307799720726;2024.09464324175;279.05687067336;6578.21;7085.30675801931
2012-07-04;35.9333333333333;60.9553195962994;537.790614748253;90.7874950139609;2023.6506257893;279.367090195291;6564.8;7077.27838645418
2012-07-05;36.0542090584122;60.5419129218395;543.85877318117;91.5856364736736;2055.74200913242;278.680119505773;6535.56;7130.04759519038
2012-07-06;35.6924513618677;59.4447496522949;539.471748261705;91.2384949934257;2063.25441813938;282.230345492854;6410.11;7109.39108600126
2012-07-09;35.5733082706767;59.1180898449639;529.504169324168;90.9608424496473;2037.94004111946;277.115247140523;6387.57;7090.88961693548
2012-07-10;35.5550312610593;59.6356379286408;535.234147968177;90.7182507169193;2036.02124577499;276.729527584223;6438.33;7150.70066910744
2012-07-11;35.711754282339;59.9449696969697;532.688202988225;91.1159151739757;2042.691700852;279.511229891556;6453.85;7187.05830108482
2012-07-12;35.2499606980035;58.8328828828829;511.846201373542;90.2412294318535;2014.11300140802;281.566369059122;6419.35;7111.65356327669
2012-07-13;35.6054341405789;58.9097075618619;520.36425806758;90.311801242236;2019.89251293336;280.785880358129;6557.1;7195.08571428571
2012-07-16;35.5049629746337;59.7623460003471;523.11442500717;91.0434233766234;2024.36478360295;276.488987861547;6565.72;7218.80418154003
2012-07-17;35.8247829518548;60.2346849830898;525.332693921592;90.1276508132592;2042.49000031495;276.077514626606;6577.64;7160.32563760097
2012-07-18;35.6673787483187;60.6237495627842;522.749132671372;90.310876539377;2027.53417006523;278.31453609967;6684.42;7252.25765306123
2012-07-19;35.9164659902886;60.9380390776272;528.789919199692;91.1361516941249;2052.36621196222;278.973913709667;6758.39;7297.81609195402
2012-07-20;35.1192804067266;60.6844424240305;521.923797626483;90.4430419361569;2075.44857028129;278.835101253616;6630.02;7261.21924584056
2012-07-23;34.2272958286094;58.8058195186238;500.643347312238;89.8260135135135;2029.14514531571;277.01382870005;6419.33;7096.52474993588
2012-07-24;34.4062022788676;59.1302737687329;501.865521087983;89.6976645883969;2015.78228971165;278.059301286286;6390.41;7063.87925497752
2012-07-25;34.4131455399061;59.2064031045355;505.22939717665;88.0899231336211;2005.41048740067;275.568255114941;6406.52;7020.32686414709
2012-07-26;34.8245442070182;60.6965696429198;509.495012769238;88.1417684518217;1986.47733605308;271.578759117561;6582.96;7119.51967296883
2012-07-27;35.3891742394311;62.5808243410579;523.958812840703;88.9670786166788;2017.39094029976;270.865620745378;6689.4;7187.18947570087
2012-07-30;35.8737825639401;63.1086163746872;531.628121435678;90.1591146377114;2062.25058175654;270.075393930085;6774.06;7300.9296659614
2012-07-31;35.2920213819046;62.4077579407758;532.440925700365;90.545246277205;2078.49253511959;269.188836423663;6772.26;7188.31558135085
2012-08-01;35.266976890922;62.5408374349098;533.058112913439;89.8321205821206;2078.50124267243;271.106457955619;6754.46;7254.3746031746
2012-08-02;35.2058590657165;61.809952488122;529.099948819185;89.5403559602649;2056.37480157072;268.556963313489;6606.09;7163.84109311741
2012-08-03;35.5625865137433;63.2593654776842;543.539078548371;89.2551904016693;2071.03982813454;273.327267368097;6865.66;7349.39361229284
2012-08-06;36.3184672867478;65.3232242617717;560.656834799851;89.9710279410249;2083.11320361652;273.106559870222;6918.72;7306.62893081761
2012-08-07;36.5493350322529;64.1281079715636;559.554140127389;90.2163353146136;2081.5237680438;272.512788127565;6967.95;7362.28888328712
2012-08-08;36.3405235768482;64.4265822329364;554.780589170028;91.8613984278031;2097.17074802203;275.380067029424;6966.15;7411.15618661258
2012-08-09;36.7853590610702;64.6318147331912;570.190274841438;93.0135709105977;2124.57103925371;277.925497916294;6964.99;7434.265023504
2012-08-10;36.754612180123;63.9639297239154;564.705451527062;92.5035372451103;2116.89532279938;278.091782174409;6944.56;7438.12492049358
2012-08-13;36.6593756213959;63.7441418846292;566.349828515434;91.9692578408032;2098.01496092607;272.080907921385;6909.68;7418.27895439802
2012-08-14;37.1645367412141;63.2809561409805;567.604633507212;91.9279390570311;2117.84204648638;272.776115602521;6974.39;7461.55216284987
2012-08-15;37.4529284512459;64.0856150900175;571.703559633027;92.0296968447103;2105.735768217;271.297244699375;6946.8;7453.4117045745
2012-08-16;37.7729608220938;64.2499730593771;574.903730592823;93.3739987677141;2095.91378206138;270.199048252571;6996.29;7461.48730737259
2012-08-17;37.8936850519584;63.5306693450032;566.997500367593;93.523527610493;2102.43206521739;269.601631716489;7040.88;7453.88779214163
2012-08-20;37.6992571772736;63.6421868701411;560.694891515345;93.7554692291965;2107.10078396847;269.311689141688;7033.68;7434.25872742358
2012-08-21;38.352903199774;64.1399447634276;566.010240252068;92.6719967614614;2084.98506286046;268.084540909954;7089.32;7430.10084353396
2012-08-22;38.3170458186479;63.2881313131313;559.149677387699;92.5670552458185;2059.62924606462;266.572653572287;7017.75;7329.06010027289
2012-08-23;38.3487933180741;63.2669247747585;558.243481670261;93.0089177138225;2067.70810866328;264.928535606821;6949.57;7301.98457843509
2012-08-24;37.9747851923231;62.5480610115836;556.550143825265;92.4079054604727;2049.21299207323;263.183716600413;6971.07;7315.85612968592
2012-08-27;38.3900181122962;63.036412749865;558.34722903384;92.0412318913991;2037.23555317748;258.041071473401;7047.45;7306.98450355863
2012-08-28;37.9853391332367;61.8733005907894;549.414805422803;91.62480981844;2035.59135697186;260.057200918225;7002.68;7267.78658613313
2012-08-29;37.8194276501411;61.2005222116368;537.968956804235;91.9579235526716;2033.61628659809;257.632754466975;7010.57;7253.76357666077
2012-08-30;37.6690612834611;60.7067895825301;530.661456347694;91.0856737301024;2009.67274446523;257.70317267009;6895.49;7229.7433952724
2012-08-31;38.3252818035427;61.7444738233739;540.713516101999;89.3281123686338;1991.96061591313;255.741800104919;6970.79;7181.99308393587
2012-09-03;38.1095846388688;61.7484731484732;540.164071256528;89.2399674895865;2006.40207623815;258.408001405517;7014.83;7278.07128412538
2012-09-04;37.9943729903537;62.3595083406497;535.696757439306;89.0191722458917;1991.42239258773;255.958568691056;6932.58;7160.72465597778
2012-09-05;38.1019601516496;62.6816233309909;538.187055154848;87.9681767507854;1962.26861816616;255.156523916855;6964.69;7158.67653571203
2012-09-06;38.5337813221066;62.882567264574;552.214261672357;87.3648349436393;1959.57277512547;255.923768661836;7167.33;7279.91431451613
2012-09-07;39.3866677512507;63.5394425087108;562.10217349117;88.4864352683024;2009.43315811905;263.976973847452;7214.5;7273.5032007029
2012-09-10;38.9686098654708;64.2391296731019;567.796445330545;88.7114422884577;2000.90522852731;263.664320118562;7213.7;7244.21658121796
2012-09-11;38.8381945576014;65.3080595338388;572.727715301105;88.338816449348;2002.58972781638;261.744593660512;7310.11;7260.20305841063
2012-09-12;39.4558101472995;65.7700561183073;573.513817284433;89.1982080637133;2007.41855488671;260.632169820571;7343.53;7212.27391792441
2012-09-13;38.9510660893718;64.8335625859697;573.20197764193;89.7361332801277;2002.34016839624;258.204152545484;7310.32;7261.7380996943
2012-09-14;40.0237383866083;67.8343921916593;595.369686222354;89.5871478873239;2032.0902285264;256.826206829835;7412.13;7326.21214935909
2012-09-17;39.5755968169761;66.9738850802177;585.667982648535;88.742242471494;2036.4053073617;251.193425584627;7403.69;7303.45126711692
2012-09-18;38.9683659077171;66.5037347614685;584.70307980262;88.8909781761497;2035.78395043429;249.653316524438;7347.69;7303.24828873678
2012-09-19;38.8580619219944;66.1980925468033;584.392909825164;90.1759132643094;2067.52673451977;252.051438322769;7390.76;7335.84153481998
2012-09-20;38.3713459685191;65.6965541490858;573.286108776564;89.7834206106116;2050.37789395071;247.935543909487;7389.49;7316.74519164678
2012-09-21;38.8299802443253;66.0329861111111;576.39053684287;89.6830084662335;2059.44856081524;247.474204774406;7451.62;7327.68248403656
2012-09-24;38.5128307939054;66.0165560576108;569.913336543091;89.9820418692331;2066.78318186358;249.498717649802;7413.16;7327.86144578313
2012-09-25;38.6786244532723;65.901704725938;575.647655872402;90.4001193198767;2064.37675782419;248.791162984577;7425.11;7356.82360326428
2012-09-26;37.7912980826962;64.4514661627826;567.883211678832;89.2276096974554;2061.01706827309;247.547584639518;7276.51;7256.37187067556
2012-09-27;38.3519047427491;65.5883405868314;573.404768800077;89.5166033206641;2079.95211428457;253.39741219963;7290.02;7279.78334802872
2012-09-28;38.2299550534983;65.2485169714627;577.859544812125;88.3746139284647;2078.67501845239;256.724628050356;7216.15;7195.12561869557
2012-10-01;38.5837320574163;65.8850699680847;584.504469396205;87.5971917944633;2092.18527791688;259.503707090428;7326.73;7291.05599398722
2012-10-02;38.3256185155627;65.635593220339;584.750554458824;86.9733716095823;2082.70533381206;255.009611269397;7305.86;7256.37022233325
2012-10-03;38.4975831901889;66.1459024986895;583.925297611772;86.5170128585559;2087.30426788444;253.079968668535;7322.08;7274.53330835987
2012-10-04;38.8087510518091;66.7329575294983;579.988254294524;86.6174911660777;2081.8016170145;249.876257765867;7305.21;7248.93339138006
2012-10-05;39.5637166365643;67.6373474801061;591.891493801399;86.8780631248775;2084.45811219682;248.048865322404;7397.87;7309.08185496421
2012-10-08;39.5795180722892;66.84140969163;588.766552231486;87.4303371118778;2072.59046936582;254.536307639451;7291.21;7226.29886194953
2012-10-09;39.539621430863;66.5670430486944;582.740270250386;86.5277750370005;2084.92959710024;259.648928987909;7234.53;7191.79353880431
2012-10-10;39.4224448897796;67.158390926812;585.996325780772;85.1617792748167;2093.59300254198;261.044206378525;7205.23;7176.48301136717
2012-10-11;39.5224538893344;67.9406421855597;585.238328037155;84.4043057475805;2096.80173343452;259.338233480502;7281.7;7239.67711890717
2012-10-12;39.5166332665331;67.9963041933191;579.801356825614;83.91465093412;2102.26972081042;259.01411397;7232.49;7183.28580285183
2012-10-15;39.5832497693634;68.9151617420027;581.682489967701;84.0149853085211;2103.46628207679;258.085540716692;7261.25;7190.05511177163
2012-10-16;39.9863316582915;69.6917525403038;586.016617790811;84.5279774625996;2097.30111950631;256.804277603759;7376.27;7250.26553044337
2012-10-17;40.1488263289506;69.0775627240143;582.897462770236;85.3099874067616;2105.78148352081;256.598301222291;7394.55;7283.93099199014
2012-10-18;40.1397640975925;68.367762184783;584.476076729958;86.3653494856264;2116.50421457446;259.943174889642;7437.23;7287.90491439833
2012-10-19;39.8134794343955;68.1317937701396;572.254687119552;87.1761402149705;2133.22511358125;261.096253404323;7380.64;7254.56782528453
2012-10-22;39.761034579702;67.2994913617341;572.509620536802;86.4170902464755;2143.13723553466;261.031760602166;7328.05;7222.7255985267
2012-10-23;39.0372571061506;66.5586574156227;558.81428087659;86.8090331278891;2155.94554077249;260.05436119447;7173.69;7125.803478154
2012-10-24;39.0914187322308;66.9784613193777;561.339071982978;86.6573115261783;2169.78186313607;261.692102203863;7192.85;7181.46727700111
2012-10-25;39.2257339062688;67.8998998998999;562.466183574879;86.9438310129621;2165.84045838671;259.128011639664;7200.23;7212.13815380793
2012-10-26;38.7212851405623;66.9735451611759;559.015010963063;86.6026175472613;2153.6739936626;256.159730228983;7231.85;7247.51622566151
2012-10-29;38.3262059869709;67.0213236067759;558.311841692979;86.9543285616905;2151.90120344527;255.673661989321;7203.16;7202.9084581443
2012-10-30;38.7463032531372;67.4424063532223;562.479118750757;85.8444660194175;2133.10968872254;254.976262301568;7284.4;7256.13991565368
2012-10-31;38.7360357484839;67.6658686850907;559.932350809374;86.030930815186;2149.20206163044;255.288064066337;7260.63;7170.56234112468
2012-11-01;38.6807262348371;68.1654411452059;564.559486309668;86.1767482180697;2170.09954553139;259.902432999877;7335.67;7298.66152026396
2012-11-02;38.8764267596703;68.3826394712529;570.967192367601;87.4091743119266;2220.25826145458;263.954865656755;7363.85;7321.04540918164
2012-11-05;39.1614488388682;68.0056267251752;568.548973948479;87.7918128654971;2222.32994021651;264.849661738913;7326.47;7299.7374671834
2012-11-06;39.3408417308832;68.1196948190206;568.500363989323;87.4770955165692;2212.07322359203;262.704887358731;7377.76;7347.39996254448
2012-11-07;38.9592439456586;66.9916341722793;565.303542340327;87.8747429242973;2237.0986354618;263.975178638586;7232.83;7254.04559118236
2012-11-08;38.7601777917634;67.0248093614928;561.426341697683;86.8601336740712;2184.67670863765;259.919947802956;7204.96;7251.33387734606
2012-11-09;38.5816664041581;66.9816104078762;557.119911780218;87.1923536439666;2173.40813692309;260.992469442587;7163.5;7236.97710881154
2012-11-12;38.5413545691083;66.9697461212976;559.876276794706;85.794917433007;2171.16834170854;262.093958377976;7168.76;7191.10972568579
2012-11-13;37.9713106700727;66.7264734843156;563.431853535958;85.8124442683048;2153.33997296721;258.846503867739;7169.12;7235.97824048021
2012-11-14;38.2078431372549;66.9288220023855;566.551765409934;84.9483333333333;2173.89439746943;259.450657645603;7101.92;7129.34213805133
2012-11-15;37.9155910193225;65.9143801885465;570.137019230769;85.1796256994019;2134.88915409199;255.318158953722;7043.42;7049.16506300826
2012-11-16;37.9963969609149;64.8052642691252;568.963114261684;87.2405259087394;2141.53517605741;253.516377043198;6950.53;6985.59411801358
2012-11-19;38.3389723817767;64.7073248182909;579.95079357422;88.3513513513514;2149.20246639038;253.488167502419;7123.84;7143.50099601594
2012-11-20;38.1967794007638;64.1350333854241;582.605746402442;87.5815691158157;2138.00785577601;251.627691421271;7172.99;7143.60280867458
2012-11-21;37.7742897504316;64.0857539019448;578.426143664089;87.425537965684;2168.72311056031;254.426065162907;7184.71;7156.93666791091
2012-11-22;37.8841161198962;63.5985451157457;577.803465394724;88.0172899830859;2175.75599895931;250.856886831199;7244.99;7169.77838306302
2012-11-23;38.5532183590513;63.7084388035224;582.246552728685;88.8072935304643;2190.32474087697;252.142874909833;7309.13;7183.23663745217
2012-11-26;38.8743921243032;63.2849945002306;586.327744199649;88.183901568517;2175.91070148897;249.973360427224;7292.03;7144.53978640657
2012-11-27;39.3261934871957;63.0720916946369;588.451289573402;88.5149351869247;2174.63887146711;246.899450692524;7332.33;7176.97067194654
2012-11-28;38.6154759548783;62.7355389541088;584.657707663843;88.2810128983308;2172.89706530008;245.890854722153;7343.41;7192.33581617857
2012-11-29;39.3300562911282;63.8927318295739;588.456844366335;88.0892053973013;2176.9631792183;242.654819135658;7400.96;7242.54500141883
2012-11-30;39.4786636054152;64.9938796569761;589.871382636656;87.9762503492596;2188.9639617261;244.764459387631;7405.5;7235.84114454859
2012-12-03;39.3700506810263;64.6030366455;594.070434867205;88.0978017883756;2151.12211318965;240.971129254377;7435.21;7229.70077576653
2012-12-04;39.3891375826962;64.2121888168845;595.17086047807;87.9237509321402;2148.56351576437;242.330625966187;7435.12;7225.21235996553
2012-12-05;39.5642001744786;63.8857830302173;599.264527404243;88.2381884260554;2199.48743271937;249.635727010259;7454.55;7257.1498953073
2012-12-06;39.6729509823378;62.7631226188796;601.21915820029;88.6602266394204;2196.25399770995;249.173000650794;7534.54;7273.58106858939
2012-12-07;39.4128847984767;62.6322721510072;593.227149496514;89.720218476316;2218.78418237264;256.575574304985;7517.8;7337.0549559608
2012-12-10;39.0509011685482;62.5878804980424;600.589305201892;89.7463051868587;2223.04806003513;258.263100490804;7530.92;7361.54898060666
2012-12-11;39.2495057334915;63.2017083717303;614.022140221402;88.9302586126412;2216.94191485347;255.640302130438;7589.75;7338.33292048551
2012-12-12;39.6433801701959;63.0664116459462;616.417291122556;88.6187569367369;2226.709611027;255.612420225822;7614.79;7361.00278551532
2012-12-13;39.6290877456602;62.8501587301587;615.347030513278;89.2354826891372;2214.70379287208;251.863797969431;7581.98;7320.05431763471
2012-12-14;39.9516467837184;62.9003030730195;620.836494456817;88.8869009584665;2229.87038607982;263.222118868109;7596.47;7297.30129390019
2012-12-17;40.0983268575053;61.3380688742644;623.998532648569;89.0377751607935;2207.41143826416;263.119176664028;7604.94;7280.97290640394
2012-12-18;40.9130952380952;61.718932038835;629.351544175137;89.7766217316566;2202.53693785432;263.460812144397;7653.58;7303.02657480315
2012-12-19;41.2326760117209;62.0878281789338;638.87225058916;90.4271982912068;2194.48356807512;260.81879809896;7668.5;7304.97488052935
2012-12-20;40.9778817187252;62.4265194142523;636.810704640314;90.0226865136298;2207.32926152138;262.658381180803;7672.1;7314.43653326786
2012-12-21;41.1441502243043;62.4941155988858;635.517283798745;89.558158392648;2198.5025055924;261.606589641725;7636.23;7295.4925079833
2012-12-24;41.233020257094;62.0218033012854;636.117674441396;89.3327749910426;2200.27721651195;262.039711629488;7650.9536;7283.4006116208
2012-12-25;41.1890595773471;61.998043350908;638.311299490396;90.2912934432103;2202.18329477681;268.661553025706;7670.0481;7290.63070336392
2012-12-26;41.177179925976;62.0560491402185;639.061176989416;91.6370476531709;2204.56344256054;269.331504721218;7675.7812;7295.94837920489
2012-12-27;41.2482580131396;62.0042205675462;639.173712151003;90.6558356020023;2199.64019682206;266.606236403191;7655.88;7262.22710086596
2012-12-28;41.3166268894193;62.4959592833316;632.943713396555;91.5874889867841;2218.06127741191;271.777491116195;7612.39;7253.03874166106
2012-12-31;42.1080831776073;62.7167991789258;638.753362788414;93.1567097966728;2215.61901036573;276.026372450035;7714.8876;7226.82269329739
2013-01-02;42.2717899912761;63.3763326591478;644.832666290176;92.4454940197608;2267.90088626436;275.296081681042;7778.78;7404.63144963145
2013-01-03;42.0839271575614;63.9897626163729;642.882301144702;93.7971614149039;2303.96423718466;278.549220958839;7756.44;7458.94542090657
2013-01-04;41.9037665154802;64.1357277882798;632.024778331107;92.9724251913709;2313.12361199239;280.856758723619;7776.37;7497.0331158439
2013-01-07;41.2937076627902;64.3923243132009;625.951011094118;92.5839447938504;2308.39063968733;281.344330912225;7732.66;7471.45497104842
2013-01-08;41.4741861101341;63.7175948069696;621.318947751243;91.7253840782123;2278.4236210381;279.402666273845;7695.83;7432.32658072437
2013-01-09;41.761917818951;64.8141815179247;624.869798004381;92.5185411929334;2294.17919886173;279.910933963193;7720.47;7482.54708300104
2013-01-10;40.894299426431;64.7207723172948;629.431618078654;92.0234968901175;2297.6349057996;279.757442116869;7708.47;7466.36074400392
2013-01-11;41.1392652168821;64.0663946587537;623.885365853659;91.3993061431714;2260.84256559767;271.803012493487;7715.53;7436.32167152575
2013-01-14;40.8944676531449;64.4272586508685;621.393203883495;92.470556675063;2263.83493033464;278.573236127011;7729.52;7348.24350336862
2013-01-15;40.6957404443056;64.5104166666667;614.665048543689;92.1643510674348;2262.9530695005;280.753769450849;7675.91;7368.03372478169
2013-01-16;40.6297888975762;65.0426794128614;620.921281951975;90.555612506407;2269.12293314162;279.763058435895;7691.13;7353.30683050235
2013-01-17;40.7993423627965;66.4517678315962;623.051719534985;88.9175326852162;2252.06827677374;274.744183250165;7735.46;7352.06809735044
2013-01-18;40.6678369416813;66.9028831044613;620.465565070558;91.0427963627263;2284.8687267658;279.572629978644;7702.23;7351.18251313903
2013-01-21;40.1806758760634;67.2162707229533;617.201851363342;90.0371952751948;2283.81641109046;280.873908217922;7748.86;7367.07985697259
2013-01-22;40.0288915784953;65.2731380810003;614.945971200613;90.6238788289051;2291.56076866452;279.471269917914;7696.21;7359.22110403144
2013-01-23;40.1148572098293;65.0728859014835;614.436332196551;88.8878623495508;2286.87675977978;279.995415666357;7707.54;7371.99952420602
2013-01-24;39.9210845020901;65.0551034248898;612.906535589014;88.7068403908795;2280.15304791443;277.191250647052;7748.13;7423.75873918711
2013-01-25;40.0035149384886;64.7792138037531;608.661926308985;89.0444951511694;2257.79682114132;273.457453156701;7857.97;7381.31313131313
2013-01-28;39.4149474503698;65.1659852546917;600.514420443449;88.5713935029867;2269.70420442015;280.290741426473;7833;7366.19075482738
